weiboID,sentenceID,sentence,opinionated,polarity
12933,1,#奖状植入广告#虽然没什么大影响，但是看着总有点不舒服。,Y,NEG
12934,1,#奖状植入广告#我回过头去看自己成长的道路，一天一天地观望，我站在路边上，双手插在风衣的兜里看到无数的人群从我身边面无表情地走过，偶尔有人停下来对我微笑，灿若桃花。,N,NA
12934,2,我知道这些停留下来的人终究会成为我生命中的温暖，看到他们，我会想起不离不弃,N,NA
12935,1,#奖状植入广告#          太给力了,Y,POS
12936,1,#奖状植入广告#广告直接做到你家了。,N,NA
12937,1,#奖状植入广告# 没有什么稀奇的 我们这幼儿园老是还给小孩发广告呢！,N,NA
12938,1,#奖状植入广告# 只有想不到没有做不到,N,NA
12939,1,#奖状植入广告#节省经费？,N,NA
12939,2,笑话，那么多年，那么多人都上过学，为了几毛钱一张的奖状都要节省？,Y,NEG
12939,3,哎，学校的领导智商真高，能有这样的措辞 佩服啊。,Y,NEG
12939,4,/流泪,N,NA
12940,1,#奖状植入广告#现在这世界怎么了，什么都能弄。,Y,NEG
12940,2,连广告都弄到学校里。,Y,NEG
12940,3,这以后还怎么办。,N,NA
12940,4,师傅人性都将掩埋在商业里。,Y,NEG
12940,5,人性何在？,Y,NEG
12941,1,#奖状植入广告#呃……,N,NA
12941,2,可以换个形式啊，广告做在奖状上不妥吧？,Y,NEG
12942,1,#奖状植入广告#无孔不入啊!!!!,Y,NEG
12943,1,#奖状植入广告#真的 伤不起 呀呀 有木有 有木有,Y,NEG
12944,1,#奖状植入广告#上不起的广告！,N,NA
12945,1,#奖状植入广告#狠 /给力,N,NA
12946,1,#奖状植入广告#社会是个很神奇的东西，你也许见多了，会慢慢的了解的。,Y,POS
12947,1,#奖状植入广告#支持！,Y,POS
12947,2,节约经费！,Y,POS
12948,1,#奖状植入广告#作业上全是广告……,Y,NEG
12949,1,#奖状植入广告#无孔不入..........,Y,NEG
12949,2,/流泪,N,NA
12950,1,#奖状植入广告#请保护幼小孩子那一片心灵净土。,N,NA
12950,2,书包和本子背后是否还有其他？……,N,NA
12951,1,#奖状植入广告#What kind of education is this?,Y,NEG
12951,2,Stop it!,Y,NEG
12953,1,/擦汗#奖状植入广告#  真是植入广告从娃娃抓起..,N,NA
12954,1,#奖状植入广告#无语，我曾经在优尼卡上过的》,Y,NEG
12955,1,#奖状植入广告# 广告，广而告知，这是本质。,N,NA
12956,1,#奖状植入广告#- -.一张奖状才多少钱啊。,N,NA
12956,2,这也要这么玩。,Y,NEG
12956,3,/擦汗,N,NA
12957,1,#奖状植入广告#这也可以的,Y,POS
12958,1,#奖状植入广告#奖状覆盖面太窄，作业本封皮、校服、老师工作服等效果更好！,Y,NEG
13061,1,#奖状植入广告#我要是获到这样的奖状  我会立刻回家  将它压至箱底  再也不看了   伤不起,Y,NEG
13062,1,#奖状植入广告# 其实、人民币也是毛爷爷给代言的……,N,NA
13062,2,这是为了孩纸们、但不能说没有弊处……,Y,NEU
13063,1,#奖状植入广告#把你妹也植入广告吧,Y,NEG
13064,1,#奖状植入广告#很好，只要学校领导别把钱都装到自己的腰包就行。,Y,POS
13065,1,#奖状植入广告#额现在人太有空了,Y,NEG
13066,1,#奖状植入广告#现在不拿孩子当回事儿，将来他们也不拿你回事儿。,N,NA
13067,1,#奖状植入广告#从小培养经济头脑，不错 /呲牙,Y,POS
13068,1,#奖状植入广告#商机、投资者看到了商机、,N,NA
13069,1,#奖状植入广告#。。。。。。。。。。,N,NA
13070,1,#奖状植入广告#这也行？？？,N,NA
13071,1,#奖状植入广告#那家单位是公家的不应该，但不是公家的私人企业可以做广告。,Y,NEG
13072,1,#奖状植入广告#好惨啊……………………………………,Y,NEG
13073,1,"#奖状植入广告#         内容健康适合的广告植入，而且提供赞助的··· 此举体现“合作多赢、各得其所\""。",Y,POS
13073,2,无可厚非！！！,Y,POS
13074,1,#奖状植入广告#春晚三十年影响还是有的！,N,NA
13074,2,我要是学生，就再也不做三好学生了。,N,NA
13075,1,#奖状植入广告#广告在哪？,N,NA
13076,1,#奖状植入广告#学生商的起,N,NA
13224,1,#奖状植入广告#学校做得不错，可以节约经费,Y,POS
13225,1,#奖状植入广告#被逼无奈呀！,N,NA
13225,2,河南的教育实在落后，政府也不给力呀~~~,Y,NEG
13226,1,#奖状植入广告#今天出门坐公交的时候就看到坐在我旁边的一男子用的这种卡  我当时还笑了  哈哈  真是啊,N,NA
13227,1,#奖状植入广告#广告？,N,NA
13227,2,真的很广！！！,N,NA
13228,1,#奖状植入广告#很好很强大,Y,POS
13229,1,#奖状植入广告#我去，学校也太损了。,Y,NEG
13229,2,难道这是和商业的“完美”结合？,N,NA
13230,1,#奖状植入广告#无语啊,Y,NEG
13231,1,#奖状植入广告# 很好，广告为什么不可以植入？,Y,POS
13232,1,#奖状植入广告#正常有本事你也去赞助啊，没本事，别吵,N,NA
13233,1,#奖状植入广告#只能说这社会……,Y,NEG
13242,1,#奖状植入广告#我很无语好像是街边那些骗子骗钱,Y,NEG
13243,1,#奖状植入广告#   无孔不入啊，学校收的好处也不少吧。,Y,NEG
13244,1,#奖状植入广告#节约用纸吧,N,NA
13245,1,#奖状植入广告#让孩子们早点认识社会也很好的嘛，当然广告内容要考虑的,N,NA
13655,1,#奖状植入广告#真无语。。。,Y,NEG
13658,1,#奖状植入广告#好难看啊，这样的奖状【虽然奖状没有好看的,Y,NEG
14921,1,#90后暴打老人# 中国教育的失败很多人都看到了可为什么没人管呢！,Y,NEG
14921,2,为什么没人站出来和国家说呢！,N,NA
14921,3,一个国家经济出了问题没关系可要是思想出了问题就不好办了！,N,NA
14923,1,#90后暴打老人#90后怎么的，你们70，60，50，就好了吗。,Y,NEG
14923,2,说话之前考虑清楚在说，别搬了石头砸自己的脚。,N,NA
14923,3,你敢说你们老人就都是好东西吗，敢说你们的孩子孙子是畜生么，都是，90后。,N,NA
14923,4,什么东西别一改而论。,N,NA
14923,5,你们老人活的就，为什么总出现小三，90后最起码活的真实。,Y,POS
14923,6,不虚伪，你们敢么，不敢别站着说话不腰疼，,Y,NEG
14924,1,#90后暴打老人#我承认我也是90后;看到这个新闻;真的挺让我震惊的.先是杜甫被恶搞;接着再发生这样的事情;中国5000年的历史文化;到了我们这一代还能剩多少;是传统还是传承?,Y,NEG
14924,2,统则灭绝;承则光大!,N,NA
14924,3,套用本山大叔的一句话:同是生活在一个年代的人.做人的差距怎么这么大呢./撇嘴,Y,NEG
14926,1,#90后暴打老人#真是，神马德行,Y,NEG
14927,1,#90后暴打老人#也不知道是哪家的畜牲！,Y,NEG
14927,2,真TMd遭罪，肯定不得好死,Y,NEG
14928,1,#90后暴打老人#小心打雷啊，人在做天在看啊！,N,NA
14928,2,举头三尺有神明啊！,N,NA
14928,3,小心你们遭报应啊！,Y,NEG
14929,1,#90后暴打老人#一群不懂事的傻孩子，现在的社会啥事都有。,Y,NEG
14929,2,这些孩子还真是不懂事呀 /抠鼻,Y,NEG
14930,1,#90后暴打老人#网络上写的太夸张了吧，他们打架他们不对，你们上传议论就对了吗？,Y,NEG
14930,2,有木有想过这曝光后他们以后怎么办？,N,NA
14931,1,#90后暴打老人#操你妈  这两2B  滚出来死,Y,NEG
14932,1,#90后暴打老人#人面兽心 /t无语,Y,NEG
14933,1,#90后暴打老人# 打得好！,Y,POS
14933,2,加油…,N,NA
14933,3,有些老头就是不要脸。,Y,NEG
14933,4,/可爱,N,NA
14934,1,#90后暴打老人#子不教;父之过,Y,NEG
14935,1,#90后暴打老人#太不尊敬老人了.自己也会老.什么90后呀.,Y,NEG
14936,1,#90后暴打老人#90后又多了些标签，不能一竿子打翻一船人啊，也不能针对，难道80;70就没有打老人的人，只是非要区分换，非要针对90后,N,NA
14937,1,#90后暴打老人# 拖出去开车轧会，再挂起来喂狗,N,NA
14966,1,#90后暴打老人#虽然不能一棍子打一批人。,N,NA
14966,2,但是这样的事情希望越少越好。,N,NA
14967,1,#90后暴打老人# 应该得到惩罚，没良心的东西，被狗吃了……,Y,NEG
14968,1,#90后暴打老人#一天到晚的就是没事瞎得瑟。,Y,NEG
14968,2,一人一句对不起的事！,N,NA
14969,1,#90后暴打老人# 就是因为这样的败类，玷污我们90后…………,Y,NEG
14969,2,社会的渣子，人性的泯灭、,Y,NEG
14970,1,#90后暴打老人#公德丧失！,Y,NEG
14970,2,这是教育的失败。,Y,NEG
14971,1,#90后暴打老人#教育的失败,Y,NEG
14972,1,#90后暴打老人#那些男的太没教养了。,Y,NEG
14973,1,#90后暴打老人#太让人心寒了,Y,NEG
14974,1,#90后暴打老人#在旁边看的那些人也不是东西 /鄙视,Y,NEG
14975,1,#90后暴打老人#丢我们常州人的脸,Y,NEG
14976,1,#90后暴打老人#还是人不  还是90后不  真不要脸 装逼个p,Y,NEG
14977,1,#90后暴打老人#晚上在电视里看到;90后那人还不觉得他的行为有什么不对;我觉得这点不太好;上学老师还是在家家长没教育好吧?,Y,NEG
14978,1,#90后暴打老人#敬重的家长们自己再辛苦也要抽时间多跟孩子交流，学校的那些老师有多少个模范的，还记得中学的政治老师，课堂上满嘴脏话，中国的教师行业该整顿一下了，悲剧的90后成了替罪羊，归根结底家庭学校，社会连一小部分都算不上，与其指责不懂事的孩子不如反思一下中国的青少年怎么了,Y,NEG
14979,1,#90后暴打老人#中国人的道德底线已经突破！！！！,Y,NEG
14980,1,#90后暴打老人#记得前一阵子看过一段视频，国外的几个持枪抢劫的男青年，被一位白发苍苍的老太太追打，结果抢劫未果，这足矣证明，连抢劫犯都知道尊老爱幼，不欺负弱小，这帮九零后，连流氓都不配当。,Y,NEG
14980,2,气愤。,Y,NEG
14980,3,肇事孩子父亲致歉，都是父亲惯的！！,Y,NEG
14980,4,坑爹啊！！,Y,NEG
14981,1,#90后暴打老人#古人说过，子不教???事出必定有因、他们何尝又不是受害者？,N,NA
14982,1,#90后暴打老人#  素质教育，人们一直在呼吁！,N,NA
14982,2,可当教学成绩成为衡量一个学校或者一个老师教学水平高低的标准时，素质教育显得如此的苍白无力。,Y,NEG
14982,3,为什么人的诚信度越来越低？,Y,NEG
14982,4,为了金钱可以肆意践踏做人的道德底线。,N,NA
14982,5,为什么在需要援助的弱者面前很多人成了旁观者？,N,NA
14982,6,这是教育工作者的耻辱！！！,Y,NEG
14983,1,#90后暴打老人#他父亲出来道歉算个P 要他们两个小瘪三自己出来道歉,N,NA
14984,1,#90后暴打老人#为什么要挂上90后 /流汗,N,NA
15041,1,#90后暴打老人# 在这个时代里很多人都变成魔鬼了。,Y,NEG
15042,1,#90后暴打老人#人与动物最大的区别是会脸红。,N,NA
15042,2,中国的官员、专家、叫兽和奥巴马一样都不会脸红，可奥巴马是黑人，可你呢？,Y,NEG
15043,1,#90后暴打老人#搞不懂？,N,NA
15044,1,#90后暴打老人#这孩子没救了 /发怒这样的家长也太悲衰了，什么叫老人欺负你家孩子啊，唉只华五千年的美德去那里了，要是现在的90都这样，那以后这社会真的没救了，看着老人的眼泪真的很难过,Y,NEG
15045,1,#90后暴打老人#看看中国教出了什么人，教育当以德为先，教书育人当以学会做了为现，不要教一堆败类,Y,NEG
15046,1,#90后暴打老人#这绝对不是人所能够干得出来的事，这个90后是一个十足的畜生，这是他对伦理道德的公然挑衅；,Y,NEG
15046,2,实在可恶、可恨。,Y,NEG
15046,3,没有老来哪有小，人生苦短，殊不知你也有老的一天，现在全社会都在提倡爱护老人、善待老人，可你却敢冒天下之不韪；,Y,NEG
15046,4,可谓道德之败坏、人品之恶劣，天地可鉴。,Y,NEG
15048,1,#90后暴打老人#如果被殴打后，接受道歉就算了，那样下次他们会更会变本加利，一定要接受法律的惩罚．,N,NA
15049,1,#90后暴打老人#真给我们常州人丢人，还是人啊！,Y,NEG
15050,1,#90后暴打老人#     现实的社会，现实的主义！,Y,NEG
15051,1,#90后暴打老人#也许他们不会说话;只知道动手.,N,NA
15052,1,#90后暴打老人#建议这个90后去参加＜变形记＞,N,NA
15053,1,#90后暴打老人#没想到跟帖的90后居多，90后也在深刻的反省，社会应该多一份宽容和理解。,N,NA
15054,1,#90后暴打老人#这种人就应该去死。,Y,NEG
15055,1,#90后暴打老人#尊老爱幼是中华民族的美德，而殴打 辱骂老人却被当作一种炫耀自己本事的行为，令人愤怒，这是多么可耻的行为，这些孩子令人唾弃。,Y,NEG
15086,1,#90后暴打老人#这个视频我看了！,N,NA
15086,2,太气氛了，如果我在场，我绝对废了他们！,Y,NEG
15086,3,出来混就别欺负老人！,N,NA
15087,1,#90后暴打老人#我也是90后，这个太给我们90后丢脸了……,Y,NEG
15088,1,#90后暴打老人#没人性的社会败类,Y,NEG
15089,1,#90后暴打老人#上梁不正下梁歪，世风日下，道歉有个屁用,Y,NEG
15090,1,#90后暴打老人#我们能做的也只是愤愤不平,N,NA
15091,1,#90后暴打老人#这种人活着浪费空气，死了浪费土地，半死不活浪费RMB！,Y,NEG
15091,2,女娲搞嘛捏出这么个人，真是造孽（找捏）啊！,Y,NEG
15092,1,#90后暴打老人#这孩子是怎么教育的？,Y,NEG
15092,2,他会不会回家打他爸他妈！,N,NA
15092,3,是不是也要打他爷爷奶奶？！,N,NA
15092,4,往深了说，是不是被人家美国佬真的言中了！,N,NA
15127,1,#90后暴打老人#中国教育的缺失！,Y,NEG
15127,2,在一味强调考试分数的今时今日，有哪些学校会在思想品德教育上“浪费”课时。,N,NA
15127,3,“少年强则国强”，有如此的一代，国何以强！,Y,NEG
15128,1,#90后暴打老人#此子必杀之,Y,NEG
15129,1,#90后暴打老人#你也有老的一天,N,NA
15130,1,#90后暴打老人#别把责任都推给教育，老师没叫他们打架，老师天天都要讲不许打架斗殴，他得听才行啊，光靠口头教育，又不能打不能骂，讲理没什么用。,N,NA
15130,2,回家家长还得教育着 谁打你你就打回来咱不能吃亏！,N,NA
15130,3,有木有？,N,NA
15131,1,#90后暴打老人#  太TM不人道了~社会的人渣 /发怒,Y,NEG
15132,1,#90后暴打老人#无法理解 ， 孩子就是孩子 ， 不知是家长没教育好， 还是怎么 .,Y,NEG
15133,1,#90后暴打老人#我是中国人.中国政府的口头禅.我们表示强烈谴责.没有其他办法,Y,NEG
15134,1,#90后暴打老人#没人性 /发怒,Y,NEG
15135,1,#90后暴打老人#国家从开放开始在人与人素质上就失去了理智，干部没有好的形象，教育没有与时代同行，教师没有好的师德，法律没有得到根本转变，法律前不能人人平等，做官大话连篇，当官依仗权贵，有钱欺行霸市，有文化的人糊思乱想，这个社会怎能不变，因为未来在孩子身上体现，如今世道怪谁！,Y,NEG
15136,1,#90后暴打老人#支持各位正义之士！,Y,POS
15136,2,鄙视那些黑暗势力！！,Y,NEG
15137,1,#90后暴打老人# 为什么不把那几个小孩资料在微博上曝光呢，现在国家不公正，微博上的进步人士还是不少的，大家都贡献点力量，凝聚起来就能改变一些东西，就像药家鑫事件一样，大家一起使劲，把公正的评论传播成大众的心声，老人再不对也不能动手打,N,NA
15138,1,#90后暴打老人#我认为，教育的不当，制度的不公、道德的 伦丧、信仰的缺失是关链。,Y,NEG
15138,2,再不对下一代进行正确的教育，五千年的文明古国，如何自立于世界民族之林？？,N,NA
15139,1,#90后暴打老人#太 他妈 恶心啦  打不过别人 打老人,Y,NEG
15140,1,#90后暴打老人#丢我们90后人的脸,Y,NEG
15141,1,#90后暴打老人#打老人？,N,NA
15141,2,你是想火，想出名吧？,Y,NEG
15141,3,想出名也不带这么玩的！,Y,NEG
15141,4,打老人你就火了，你丫的还暴打老人！,Y,NEG
15141,5,这下可好，你暴火了！！,N,NA
15141,6,暴打之后还要再打……,N,NA
15141,7,你是一次出名不够，还要再来一次……,N,NA
15178,1,#90后暴打老人#我们会继续关注老人医药费的支付情况。,N,NA
15179,1,#90后暴打老人#他父母是吃槽食的。,Y,NEG
15180,1,#90后暴打老人# \r平常心。,N,NA
15180,2,做平凡事。,N,NA
15180,3,那不平常心呢？,N,NA
15180,4,做什么事？,N,NA
15181,1,#90后暴打老人#你简直不是人，会遭报应的,Y,NEG
15182,1,#90后暴打老人#可以说这跟道德教育脱边有关，我也遇见很多这样的人，不懂得何为尊重别人，你向他问好，他可以不回答你，自己却做不到,Y,NEG
